StartDate,EndDate,AssetID,MachineName,MachineType,OEM,Model,VIN,Manufacturing year,EngineType,EmissionStandard,Site,Group,Active (hh:mm),Idle (hh:mm),Total On (hh:mm),Off (hh:mm),Idle (%),Utilisation (%),Fuel (L),Fuel burn (l/h),CO2 Emissions (t),Tips,Indicative payload (t),Data Level (%),Telematics found,Activity Data Source,Location Data Source,Hour Meter Data Source,Productivity Data Source,Fuel Data Source,Ownership type,Owner,Note,Subscriptions
2023/07/31,2023/08/01,ME 54638,Grader Komatsu 314,GRADER,KOMATSU,GD670A-2E,GD670A-2E,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049921883,,MaxActive - Cellular 867035049921883,,,,,,
2023/07/31,2023/08/01,ME 56230,CAT 245B 838 Ergonia,EXCAVATOR,CATERPILLAR,245BME 1SJ00328,245BME 1SJ00328,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049886128,,MaxActive - Cellular 867035049886128,,,,,,
2023/07/31,2023/08/01,ME 57403   ,Grader Champion 319,GRADER,VOLVO,780A,D29236,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049885401,,MaxActive - Cellular 867035049885401,,,,,,
2023/07/31,2023/08/01,ME 57511     ,Komatsu loader 321,WHEELED_LOADER,KOMATSU,W063--50440,W063-50440,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 860536043097270,,MaxActive - Cellular 860536043097270,,,,,,
2023/07/31,2023/08/01,ME 59941,CAT D9/N6 840 Ergonia,DOZER,CATERPILLAR,D9N  6XJ00622,D9N  6XJ00622,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049913609,,MaxActive - Cellular 867035049913609,,,,,,
2023/07/31,2023/08/01,ME 72962,CAT 988B/20 843 Ergonia,WHEELED_LOADER,CATERPILLAR,988B  50W7801,988B  50W7801,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049913187,,MaxActive - Cellular 867035049913187,,,,,,
2023/07/31,2023/08/01,ME 80785,CAT 988B/21 801 Ergonia,WHEELED_LOADER,CATERPILLAR,988B  50W9335,988B  50W9335,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049921529,,MaxActive - Cellular 867035049921529,,,,,,
2023/07/31,2023/08/01,ME 90800,CAT D10/N2 844 Ergonia,DOZER,CATERPILLAR,D10N  2YD00608,D10N  2YD00608,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049919200,,MaxActive - Cellular 867035049919200,,,,,,
2023/07/31,2023/08/01,MJC01281,MJC01281,OTHER,CATERPILLAR,,MJC01281,,,,LAKEVIEW,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,MLN00544,8172 ,BULLDOZER,CATERPILLAR,D8T,MLN00544,,,,LOMPOC,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,OWNED,Imerys Q&M,Set up Dozer,
2023/07/31,2023/08/01,MLN01733,8171,BULLDOZER,CATERPILLAR,D8T,MLN01733,,,,LOMPOC,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,OWNED,Imerys Q&M,Set up Dozer,
2023/07/31,2023/08/01,MPO4191,Caminhao MPO4191,DUMP_TRUCK,OTHER,1933,,,Diesel,Stage II,CACHOEIRO,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC9832116E1AAC,,MaxActive - LoRa 4CBC9832116E1AAC,,,OWNED,Hélio Carlos,,
2023/07/31,2023/08/01,MQA4371,Caminhao MQA4371,DUMP_TRUCK,OTHER,LS1938,,,Diesel,,CACHOEIRO,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC983211EA3670,,MaxActive - LoRa 4CBC983211EA3670,,,OWNED,Robson Aleixo,,
2023/07/31,2023/08/01,MQU0405,Caminhao MQU0405,DUMP_TRUCK,OTHER,1937,MQU-0405,,,,CACHOEIRO,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC983211F33AD7,,MaxActive - LoRa 4CBC983211F33AD7,,,OWNED,Eduardo Baroni,,
2023/07/31,2023/08/01,Motor Grader ,Grader-Volvo-G930,GRADER,VOLVO,G930,,,,,MALAYSIA,UNALLOCATED,,,,,,,,,,,,0,No,,,,,,,,,
2023/07/31,2023/08/01,N9M00242,N9M00242,OTHER,CATERPILLAR,,N9M00242,,,,KT BALL CLAY,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,NAZ01072,NAZ01072,OTHER,CATERPILLAR,,NAZ01072,,,,LUZENAC,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,NAZ01076,NAZ01076,OTHER,UNKNOWN,,NAZ01076,,,,LUZENAC,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,NM71462,NM71462,OTHER,CATERPILLAR,,KRS00672,,,,LAKEVIEW,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,NM74681,NM74681,OTHER,CATERPILLAR,,CR503710,,,,LAKEVIEW,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,NM76219,NM76219,OTHER,CATERPILLAR,,DZT04706,,,,LAKEVIEW,UNALLOCATED,00:48,,00:48,,,100,,,,0,,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,P13,EC750EL,EXCAVATOR,VOLVO,EC750EL,310040,,,,GLOMEL,UNALLOCATED,00:00,00:00,00:00,38:54,,,,,,,,100,Yes,MaxActive - LoRa 4CBC983172C1FE43,MaxActive - LoRa 4CBC983172C1FE43,MaxActive - LoRa 4CBC983172C1FE43,,,,,,
2023/07/31,2023/08/01,P14,R960,EXCAVATOR,LIEBHERR,R960,WLHZ1729CZC056325,2022,Diesel,Stage V,GLOMEL,UNALLOCATED,00:00,00:00,00:00,39:01,,,,,,,,100,Yes,MaxActive - LoRa 4CBC983134D8AA4C,MaxActive - LoRa 4CBC983134D8AA4C,MaxActive - LoRa 4CBC983134D8AA4C,,,LEASED,Imerys,,
2023/07/31,2023/08/01,P2-EC380DL,Pelle 2,EXCAVATOR,VOLVO,EC380EL,210364,,Diesel,,PLOEMEUR,UNALLOCATED,02:49,00:20,03:10,35:23,10.7,89.3,,,,,,100,Yes,MaxTracker 350544506425522,MaxTracker 350544506425522,MaxTracker 350544506425522,,,OWNED,,,
2023/07/31,2023/08/01,P5-EC380DL (neuve),Pelle 5,EXCAVATOR,VOLVO,EC380DL,EC380210653,,Diesel,,PLOEMEUR,UNALLOCATED,09:58,02:24,12:22,26:38,19.4,80.6,17,1.38,0.04,,,100,Yes,MaxTracker 350544506422438,MaxTracker 350544506422438,MaxTracker 350544506422438,,Volvo - AEMP 2.0,LEASED,,,
2023/07/31,2023/08/01,PC350LC-8 MO,Excavator #117 Komatsu PC350-8MO Zacoalco,EXCAVATOR,KOMATSU,PC350-8MO,A33917,,Diesel,,ALMERIA,UNALLOCATED,,,,,,,,,,,,0,No,,,,,,OWNED,"ALMERIA, S.A. DE C.V.",,
2023/07/31,2023/08/01,POVININGTON PUMP,povy pump 1 ,PUMP,OTHER,Selwoods H100,,,,,DORSET,UNALLOCATED,29:21,,29:21,00:00,,,,,,,,100,Yes,MaxActive - Cellular 862315069888708,MaxActive - Cellular 862315069888708,MaxActive - Cellular 862315069888708,,,,,None,
2023/07/31,2023/08/01,POVININGTON PUMP 2,Povy pump 2,PUMP,SANDVIK,Savadale pump,,,,,DORSET,UNALLOCATED,27:09,,27:09,02:36,,,,,,,,100,Yes,MaxActive - Cellular 868963040368342,MaxActive - Cellular 868963040368342,MaxActive - Cellular 868963040368342,,,,,None,
2023/07/31,2023/08/01,PV4644,Pick UP 4644,DUMP_TRUCK,FORD,MAX-A-L-A,TFK00204,,,,RANONG,UNALLOCATED,,,,,,,,,,,,0,No,,,,,,,,,
2023/07/31,2023/08/01,Pompe 1,Pompe Retour Usine Lanvrian,PUMP,OTHER,,,,,,PLOEMEUR,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC98312285054D,,MaxActive - LoRa 4CBC98312285054D,,,,,,
2023/07/31,2023/08/01,Pump 1280,Pump 1280,PUMP,OTHER,,,,Electric,,GLOMEL,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867198057181590,,MaxActive - Cellular 867198057181590,,,OWNED,,,
2023/07/31,2023/08/01,REX00392,8173,BULLDOZER,CATERPILLAR,D9T,REX00392,,,,LOMPOC,UNALLOCATED,03:00,04:00,07:00,,57.1,42.9,227,32.43,0.6,0,,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,OWNED,Imerys Q&M,,
2023/07/31,2023/08/01,RLB00347,8143 ,WATER TRUCK,CATERPILLAR,,RLB00347,,,,LOMPOC,UNALLOCATED,03:18,00:00,03:18,,0,100,116,35.15,0.31,0,,50,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,OWNED,Imerys Q&M,,
2023/07/31,2023/08/01,RTB02128,RTB02128,OTHER,CATERPILLAR,,RTB02128,,,,LAKEVIEW,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,SCRAPER S1,S1 - CAT 631E,OTHER,CATERPILLAR,631E,1AB00692,1987,Diesel,Stage I,QUINCY,UNALLOCATED,08:47,01:20,10:08,13:49,13.2,86.8,,,,,,50,Yes,MaxActive - Cellular 868963040340556,MaxActive - Cellular 868963040340556,MaxActive - Cellular 868963040340556,,,OWNED,Imerys,,
2023/07/31,2023/08/01,SCRAPER S2,S2 - CAT 631E,OTHER,CATERPILLAR,631E,1AB00612,1987,Diesel,Stage I,QUINCY,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC983211BD9772,MaxActive - LoRa 4CBC983211BD9772,MaxActive - LoRa 4CBC983211BD9772,,,OWNED,Imerys,,
2023/07/31,2023/08/01,SCRAPER S3,S3 CAT 631E,OTHER,CATERPILLAR,631E,1AB001534,1994,Diesel,Stage I,QUINCY,UNALLOCATED,08:56,01:56,10:52,05:13,17.8,82.2,,,,,,50,Yes,MaxActive - Cellular 868963040379331,MaxActive - Cellular 868963040379331,MaxActive - Cellular 868963040379331,,,OWNED,Imerys,,
2023/07/31,2023/08/01,SCRAPER S6,S6 - CAT 631E,OTHER,CATERPILLAR,631E,1NB00973,1995,Diesel,Stage I,QUINCY,UNALLOCATED,00:00,00:00,00:00,18:29,,,,,,,,50,Yes,MaxActive - Cellular 862315069897444,MaxTracker 352625699029318,MaxActive - Cellular 862315069897444,,,OWNED,Imerys,,
2023/07/31,2023/08/01,SCRAPER S7,S7 - CAT 631G,OTHER,CATERPILLAR,631G,CLR00431,2004,Diesel,Stage I,QUINCY,UNALLOCATED,09:20,00:32,09:52,10:14,5.5,94.5,,,,,,50,Yes,MaxActive - Cellular 862315069898459,MaxActive - Cellular 862315069898459,MaxActive - Cellular 862315069898459,,,OWNED,Imerys,,
2023/07/31,2023/08/01,SCRAPER S8,S8 CAT 631G,OTHER,CATERPILLAR,631G,CLR00443,2004,Diesel,Stage I,QUINCY,UNALLOCATED,00:00,00:00,00:00,23:31,,,,,,,,50,Yes,MaxActive - Cellular 868963040320046,MaxActive - Cellular 868963040320046,MaxActive - Cellular 868963040320046,,,OWNED,Imerys,,
2023/07/31,2023/08/01,SE Breaker 93,SE Breaker 93,EXCAVATOR,VOLVO,EX 290,,,,,MALAYSIA,UNALLOCATED,,,,,,,,,,,,0,No,,,,,,,,,
2023/07/31,2023/08/01,SE WL 75,SE Loader WL 75,WHEELED_LOADER,VOLVO,220,,,,,MALAYSIA,UNALLOCATED,19:09,12:22,31:31,03:28,39.2,60.8,,,,,,100,Yes,MaxActive - Cellular 868963040377525,MaxActive - Cellular 868963040377525,MaxActive - Cellular 868963040377525,,,SE,Mining Contractor ,,
2023/07/31,2023/08/01,SSQP,SSQ Pump,PUMP,OTHER,,,,,,SYLACAUGA,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 354017111286320,MaxTracker 354017111286320,MaxTracker 354017111286320,,,,,,
2023/07/31,2023/08/01,SWH00386,CAT 986K/Mine Production Loader,CAT 986K,CATERPILLAR,,SWH00386,,,,MARBLE HILL,UNALLOCATED,05:54,03:30,09:24,,37.2,62.8,183,19.47,0.48,0,,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,SWL04144,SWL04144,OTHER,CATERPILLAR,,SWL04144,,,,SUPERIOR,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,Shredder 2,Shredder 2,OTHER,OTHER,,,2021,Electric,,DORSET,DORSET - Processing,,,,,,,,,,,,0,Yes,MaxActive - Cellular 862315069897287,MaxActive - Cellular 862315069897287,MaxActive - Cellular 862315069897287,,,OWNED,Furzebrook,,
2023/07/31,2023/08/01,Shredder 4.,shredder 4,OTHER,OTHER,Shredder 4,Mobile Shredder,,Electric,,DORSET,UNALLOCATED,01:11,00:00,01:11,29:12,0,100,,,,,,100,Yes,MaxActive - Cellular 862315069897360,MaxActive - Cellular 862315069897360,MaxActive - Cellular 862315069897360,,,,,,
2023/07/31,2023/08/01,Shredder 5,shredder 5,OTHER,OTHER,Clay shredder 5,Mobile Shredder,,Electric,,DORSET,DORSET - Processing,00:00,00:00,00:00,30:58,,,,,,,,100,Yes,MaxActive - Cellular 868963040319220,MaxActive - Cellular 868963040319220,MaxActive - Cellular 868963040319220,,,,,,
2023/07/31,2023/08/01,Shredder 6,shredder 6,OTHER,OTHER,Shredder 6,Mobile Shredder,,Electric,,DORSET,DORSET - Processing,03:53,01:22,05:14,19:06,26,74,,,,,,100,Yes,MaxActive - Cellular 868963040319154,MaxActive - Cellular 868963040319154,MaxActive - Cellular 868963040319154,,,,,,
2023/07/31,2023/08/01,T1 - A30G2 - 340467,Tombereau 1,DUMP_TRUCK,VOLVO,A30G,400962,,,,PLOEMEUR,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 354017111286353,MaxTracker 354017111286353,MaxTracker 354017111286353,,,,,,
2023/07/31,2023/08/01,T6-A30-376,Tombereau 6,DUMP_TRUCK,VOLVO,A30,,,Diesel,,PLOEMEUR,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 357544372700811,MaxTracker 357544372700811,MaxTracker 357544372700811,,,LEASED,Volvo,,
2023/07/31,2023/08/01,T7-A30-405,Tombereau 7,DUMP_TRUCK,VOLVO,A30,,,Diesel,,PLOEMEUR,UNALLOCATED,08:11,00:40,08:50,29:53,7.4,92.6,,,,,,100,Yes,MaxTracker 357544372700589,MaxTracker 357544372700589,MaxTracker 357544372700589,,,LEASED,Volvo,,
2023/07/31,2023/08/01,TER K95,ARROSEUSE2,WATER_BOWSER,TEREX,,,,Diesel,,LUZENAC,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 357544372700910,MaxTracker 357544372700910,MaxTracker 357544372700910,,,OWNED,,,
2023/07/31,2023/08/01,TST00842,TST00842,OTHER,UNKNOWN,,TST00842,,,,LUZENAC,UNALLOCATED,00:12,,00:12,,,100,,,,0,,50,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,TT110,TT110,DUMP_TRUCK,CATERPILLAR,,,,,,ANNESLEY MINE,UNALLOCATED,11:31,00:00,11:31,26:58,0,100,,,,,,100,Yes,MaxActive - LoRa 4CBC9831756CB390,MaxActive - LoRa 4CBC9831756CB390,MaxActive - LoRa 4CBC9831756CB390,,,,,,
2023/07/31,2023/08/01,TT111,TT111,DUMP_TRUCK,CATERPILLAR,,,,,,ANNESLEY MINE,UNALLOCATED,17:55,00:00,17:55,20:32,0,100,,,,,,100,Yes,MaxActive - LoRa 4CBC983174C415A9,MaxActive - LoRa 4CBC983174C415A9,MaxActive - LoRa 4CBC983174C415A9,,,,,,
2023/07/31,2023/08/01,TT42,TT42,OFF_HIGHWAY_TRUCK,CATERPILLAR,,,,,,ANNESLEY MINE,UNALLOCATED,09:05,00:32,09:37,29:00,5.5,94.5,,,,,,100,Yes,MaxActive - LoRa 4CBC98316E329752,MaxActive - LoRa 4CBC98316E329752,MaxActive - LoRa 4CBC98316E329752,,,,,,
2023/07/31,2023/08/01,TT58,TT58,OFF_HIGHWAY_TRUCK,CATERPILLAR,,,,,,ANNESLEY MINE,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC983160A03854,MaxActive - LoRa 4CBC983160A03854,MaxActive - LoRa 4CBC983160A03854,,,,,,
2023/07/31,2023/08/01,TT75,TT75,DUMP_TRUCK,CATERPILLAR,,,,,,ANNESLEY MINE,UNALLOCATED,23:31,02:43,26:13,12:43,10.3,89.7,,,,,,100,Yes,MaxActive - LoRa 4CBC983145ED053F,MaxActive - LoRa 4CBC983145ED053F,MaxActive - LoRa 4CBC983145ED053F,,,,,,
2023/07/31,2023/08/01,TT86,TT86,DUMP_TRUCK,CATERPILLAR,,,,,,ANNESLEY MINE,UNALLOCATED,00:03,00:00,00:03,38:47,0,100,,,,,,100,Yes,MaxActive - LoRa 4CBC98316C702623,MaxActive - LoRa 4CBC98316C702623,MaxActive - LoRa 4CBC98316C702623,,,,,,
2023/07/31,2023/08/01,TT87,TT87,DUMP_TRUCK,CATERPILLAR,,,,,,ANNESLEY MINE,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC98316206E5E9,MaxActive - LoRa 4CBC98316206E5E9,MaxActive - LoRa 4CBC98316206E5E9,,,,,,
2023/07/31,2023/08/01,TT93,TT93,DUMP_TRUCK,CATERPILLAR,,,,,,ANNESLEY MINE,UNALLOCATED,00:59,00:03,01:02,37:59,4.7,95.3,,,,,,100,Yes,MaxActive - LoRa 4CBC9831ABA54340,MaxActive - LoRa 4CBC9831ABA54340,MaxActive - LoRa 4CBC9831ABA54340,,,,,,
2023/07/31,2023/08/01,TT95,TT95,DUMP_TRUCK,CATERPILLAR,,,,,,ANNESLEY MINE,UNALLOCATED,11:04,00:56,11:59,26:38,7.8,92.2,,,,,,100,Yes,MaxActive - LoRa 4CBC9831F13F4F01,MaxActive - LoRa 4CBC9831F13F4F01,MaxActive - LoRa 4CBC9831F13F4F01,,,,,,
2023/07/31,2023/08/01,TWX01552,TWX01552,OTHER,CATERPILLAR,,TWX01552,,,,SYLACAUGA,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,TWX01747,TWX01747,OTHER,CATERPILLAR,,TWX01747,,,,SYLACAUGA,UNALLOCATED,00:30,00:12,00:42,,28.6,71.4,25,35.71,0.07,50,587.0,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,Test LV,Light vehicle ,VEHICLE,OTHER,HD465-7,LV test,,Diesel,,THREE SPRINGS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 866907058926907,MaxTracker 866907058926907,MaxTracker 866907058926907,,,,,,
2023/07/31,2023/08/01,Tombereau 8 - TA230,Tombereau 8 - TA230,DUMP_TRUCK,LIEBHERR,TA230,WLHZ1513HZK145798,2022,Diesel,Stage V,PLOEMEUR,UNALLOCATED,00:34,00:00,00:34,33:14,0,100,,,,,,100,Yes,MaxTracker 350544506379547,MaxTracker 350544506379547,MaxTracker 350544506379547,,,LEASED,,,
2023/07/31,2023/08/01,Toyota Bagger Forklift,Fork Lift 90130,DIESEL_FORKLIFT,OTHER,TOYTA FORKLIFT,Forklift,,Diesel,Stage IV,DORSET,DORSET - Processing,06:16,00:05,06:22,21:42,1.4,98.6,,,,,,100,Yes,MaxActive - Cellular 862315069888666,MaxActive - Cellular 862315069888666,MaxActive - Cellular 862315069888666,,,,,,
2023/07/31,2023/08/01,Truck 3,Truck 3,DUMPER,CATERPILLAR,,JWS02003,,Diesel,,SYLACAUGA,UNALLOCATED,08:30,05:48,14:18,,40.6,59.4,653,45.66,1.72,44,2310.0,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,LEASED,,,
2023/07/31,2023/08/01,Truck 4,Truck 4,DUMPER,CATERPILLAR,,JWS02004,,Diesel,,SYLACAUGA,UNALLOCATED,08:18,05:30,13:48,,39.9,60.1,642,46.52,1.69,42,2205.0,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,LEASED,,,
2023/07/31,2023/08/01,Truck 5,Truck 5,DUMPER,CATERPILLAR,,JWS02005,,,,SYLACAUGA,UNALLOCATED,06:00,07:36,13:36,,55.9,44.1,265,19.49,0.7,61,2815.0,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,LEASED,,,
2023/07/31,2023/08/01,Truck 7,Truck 7,DUMPER,CATERPILLAR,,JWS02007,,Diesel,,SYLACAUGA,UNALLOCATED,03:54,03:30,07:24,,47.3,52.7,168,22.7,0.44,38,1802.0,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,LEASED,,,
2023/07/31,2023/08/01,Truck 8,Truck 8,DUMPER,CATERPILLAR,,JWS02008,,Diesel,,SYLACAUGA,UNALLOCATED,06:36,07:06,13:42,,51.8,48.2,399,29.12,1.05,43,2001.0,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,LEASED,,,
2023/07/31,2023/08/01,Tuck 6,Tuck 6,DUMPER,CATERPILLAR,,JWS02006,,Diesel,,SYLACAUGA,UNALLOCATED,06:42,04:24,11:06,,39.6,60.4,502,45.23,1.33,32,789.0,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,LEASED,,,
2023/07/31,2023/08/01,Unknown,R414 2.0,DRILL,OTHER,,,,,,CORNWALL,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 868963046182333,MaxActive - Cellular 868963046182333,MaxActive - Cellular 868963046182333,,,,,,
2023/07/31,2023/08/01,V 380 EL,pelle EC 380,EXCAVATOR,VOLVO,EC 380 EL,,,Diesel,,LUZENAC,UNALLOCATED,21:41,01:56,23:38,14:28,8.2,91.8,,,,,,100,Yes,MaxActive - Cellular 862315066612978,MaxActive - Cellular 862315066612978,MaxActive - Cellular 862315066612978,,,LEASED,Imerys,,
2023/07/31,2023/08/01,Volvo 01,TP 001,TIPPER_TRUCK,VOLVO,VOLVO TIPPER TRUCK,,,,,RHINO MINE,UNALLOCATED,17:07,00:07,17:14,21:10,0.7,99.3,,,,,,100,Yes,MaxActive - LoRa 4CBC98314B82EA93,MaxActive - LoRa 4CBC98314B82EA93,MaxActive - LoRa 4CBC98314B82EA93,,,,,,
2023/07/31,2023/08/01,Volvo 02,TP 002,TIPPER_TRUCK,VOLVO,HM300-2R,,,,,RHINO MINE,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC9831F178EBE8,MaxActive - LoRa 4CBC9831F178EBE8,MaxActive - LoRa 4CBC9831F178EBE8,,,,,,
2023/07/31,2023/08/01,Volvo Water Truck,Volvo Water Truck,DUMP_TRUCK,VOLVO,VOLVO WATER TRUCK,,,,,RHINO MINE,UNALLOCATED,14:50,01:32,16:22,22:00,9.4,90.6,,,,,,100,Yes,MaxActive - LoRa 4CBC9831BE41B115,MaxActive - LoRa 4CBC9831BE41B115,MaxActive - LoRa 4CBC9831BE41B115,,,,,,
2023/07/31,2023/08/01,W9400307,W9400307,OTHER,CATERPILLAR,,W9400307,,,,SYLACAUGA,UNALLOCATED,00:00,00:00,00:00,,,,0,0,0,0,,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,WA500,Wheel Loader,WHEELED_LOADER,KOMATSU,WA500,,,Diesel,,THREE SPRINGS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 866907059115864,MaxTracker 866907059115864,MaxTracker 866907059115864,,,,,,
2023/07/31,2023/08/01,WA600,Wheel Loader,WHEELED_LOADER,KOMATSU,WA600,,,Diesel,,THREE SPRINGS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 866907058928283,MaxTracker 866907058928283,MaxTracker 866907058928283,,,,,,
2023/07/31,2023/08/01,WATER TRUCK WW3,WW3 - CAT 740,WATER_BOWSER,CATERPILLAR,740,B1P03792,2008,Diesel,Stage I,QUINCY,UNALLOCATED,06:15,04:22,10:37,08:22,41.1,58.9,,,,,,50,Yes,MaxActive - Cellular 868963040371940,MaxActive - Cellular 868963040371940,MaxActive - Cellular 868963040371940,,,OWNED,Imerys,,
2023/07/31,2023/08/01,WATER TRUCK WW4,WW4 - CAT 4000 GALLON,WATER_BOWSER,CATERPILLAR,CAT 4000 GALLON,0TRK01463,2013,Diesel,Stage I,QUINCY,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 352625699041453,MaxTracker 352625699041453,MaxTracker 352625699041453,,,OWNED,Imerys,,
