StartDate,EndDate,AssetID,MachineName,MachineType,Load Capacity (Tonnes),OEM,Model,VIN,Manufacturing year,EngineType,EmissionStandard,Customer,Code,Site,HireStatus,ContractNumber,Active (hh:mm),Idle (hh:mm),Total On (hh:mm),Off (hh:mm),Idle (%),OutOfHours (hh:mm),RentalUtilisation (%),Fuel (L),Fuel burn (l/h),CO2 Emissions (t),Data Level (%),Telematics found,Activity Data Source,Location Data Source,Hour Meter Data Source,Fuel Data Source,Ownership type,Owner,Note,Subscriptions
2023/08/14,2023/08/15,4112,Dozer D6T LGP CAT Low Emission (3.5M BLADE),PLANT,,CATERPILLAR,,CAT00D6THJRW00483,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4113,1.5 TONNE TAKEUCHI TB216 EXCAVATOR,EXCAVATORS,,TRACKUNIT,,M21600605,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,00:00,,00:00,,,00:00,0,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,4115,1.5 TONNE TAKEUCHI TB216 EXCAVATOR,EXCAVATORS,,TRACKUNIT,,M21600630,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4116,1.5 TONNE TAKEUCHI TB216 EXCAVATOR,EXCAVATORS,,TRACKUNIT,,M21600631,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4118,Dozer D6T LGP CAT Low Emission (3.5M BLADE),PLANT,,CATERPILLAR,,CAT00D6THJRW00472,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4126,15 TONNE CATERPILLAR CAT312E EXCAVATOR LOW EMISSION,EXCAVATORS,,CATERPILLAR,,PZL00440,,Diesel,Stage IIIB,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4127,15 TONNE CATERPILLAR CAT312E EXCAVATOR LOW EMISSION,EXCAVATORS,,CATERPILLAR,,PZL00443,,Diesel,Stage IIIB,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4132,5 TONNE CAT305 EXCAVATOR ZERO TAIL,EXCAVATOR,,CATERPILLAR,,XFA3310,,Diesel,Stage IIIA,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4133,5 TONNE CAT305 EXCAVATOR ZERO TAIL,EXCAVATORS,,CATERPILLAR,,XFA3300,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4134,5 TONNE CAT305 EXCAVATOR ZERO TAIL,EXCAVATORS,,CATERPILLAR,,XFA3268,,Diesel,Stage IIIA,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4135,5 TONNE CAT305 EXCAVATOR ZERO TAIL,EXCAVATORS,,CATERPILLAR,,XFA3235,,Diesel,Stage IIIA,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4136,5 TONNE CAT305 EXCAVATOR ZERO TAIL,EXCAVATORS,,CATERPILLAR,,XFA3230,,Diesel,Stage IIIA,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4137,5 TONNE CAT305 EXCAVATOR ZERO TAIL,EXCAVATORS,,CATERPILLAR,,XFA3231,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,415,3 TONNE HITACHI ZX27-R EXCAVATOR,EXCAVATORS,,HITACHI,,HCM1YC00C00007755,,Diesel,Stage IIIA,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4166,15 TONNE CATERPILLAR CAT312E EXCAVATOR LOW EMISSION,EXCAVATORS,,CATERPILLAR,,PZL00465,,Diesel,Stage IIIB,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,419,3 TONNE HITACHI ZX27-R EXCAVATOR,EXCAVATORS,,HITACHI,,HCM1YC00T00007790,,Diesel,Stage IIIA,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,436,9 MTR JCB 535/95 TELEHANDLER,TELEHANDLER,,JCB,,1518539,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4605,6 TONNEDUMPER P/SWIVEL BARFORD SX6000,DUMPER,,TRACKUNIT,,SX62531,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4611,6TONNE DUMPER TEREX,DUMPER,,TRACKUNIT,,SLBDIN00E605FX085,,,,MCFOUR LIMITED,M214,TAMWORTH TRINITY ROAD 278 SCHEME,On hire,WSD15694,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4614,6 TONNE POWERSWIVEL DUMPER THWAITES,DUMPERS,,TRACKUNIT,,C2259H,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4615,6 TONNE POWERSWIVEL DUMPER THWAITES,DUMPERS,,TRACKUNIT,,C2196F,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4617,6 TONNE POWERSWIVEL DUMPER THWAITES,DUMPER,,TRACKUNIT,,C2253W,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,SDW85390,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4618,6 TONNE POWERSWIVEL DUMPER THWAITES,DUMPERS,,TRACKUNIT,,C2256P,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4619,6 TONNE POWERSWIVEL DUMPER THWAITES,DUMPERS,,TRACKUNIT,,C3784,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4620,6 TONNE POWERSWIVEL DUMPER THWAITES,DUMPERS,,TRACKUNIT,,C3699,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4621,6 TONNE DUMPER P/SWIVEL TEREX,DUMPERS,,TRACKUNIT,,6MT2534,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4622,6 TONNE DUMPER P/SWIVEL TEREX,DUMPERS,,TRACKUNIT,,EA5MT1800,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4624,6 TONNE DUMPER P/SWIVEL TEREX,DUMPERS,,TRACKUNIT,,EBAMT2414,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4912,9 TONNE P/SW DUMPER THWAITES,DUMPERS,,TRACKUNIT,,06C1842,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4913,9 TONNE P/SW DUMPER THWAITES,DUMPERS,,TRACKUNIT,,06C1883,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4914,9 TONNE DUMPER WACKER NEUSON 9001,DUMPERS,,TRACKUNIT,,WNCD0708LPAL00160,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4915,9 TONNE P/SW DUMPER THWAITES,DUMPERS,,TRACKUNIT,,C3081,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4916,9 TONNE P/SW DUMPER THWAITES,DUMPERS,,TRACKUNIT,,C3114,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4917,9 TONNE STRAIGHT DUMPER THWAITES,DUMPERS,,TRACKUNIT,,C3974,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,4918,9 TONNE STRAIGHT DUMPER THWAITES,DUMPERS,,TRACKUNIT,,C3982,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,531,3 TONNE DUMPER P/SWIVEL NEUSON LD3001,DUMPERS,,TRACKUNIT,,AD-310209D,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,532,3 TONNE DUMPER P/SWIVEL NEUSON LD3001,DUMPER,,TRACKUNIT,,AD-310211D,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,536,3 TONNE  DUMPER POWERSWIVEL THWAITES,DUMPER,,THWAITES,,B8860,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,539,3 TONNE  DUMPER POWERSWIVEL THWAITES,DUMPERS,,TRACKUNIT,,B8896,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,540,3 TONNE  DUMPER POWERSWIVEL THWAITES,DUMPERS,,TRACKUNIT,,C2106T,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,541,3 TONNE  DUMPER POWERSWIVEL THWAITES,DUMPERS,,TRACKUNIT,,07C2108N,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,542,3 TONNE  DUMPER POWERSWIVEL THWAITES,DUMPERS,,TRACKUNIT,,C2187X,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,543,3 TONNE  DUMPER POWERSWIVEL THWAITES,DUMPERS,,TRACKUNIT,,C2011U,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,545,3 TONNE SWIVEL DUMPER WACKER NEUSON 3001,DUMPER,,TRACKUNIT,,EA03112,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,546,3 TONNE SWIVEL DUMPER WACKER NEUSON 3001,DUMPER,,TRACKUNIT,,EA03128,,,,CONNEELY CONSTRUCTION LIMITED,C164,PATMOS LODGE- SW9,On hire,SDW85626,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,547,3 TONNE SWIVEL DUMPER WACKER NEUSON 3001,DUMPER,,TRACKUNIT,,EA03139,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,548,3 TONNE SWIVEL DUMPER WACKER NEUSON 3001,DUMPER,,TRACKUNIT,,EA02937,,,,P FLANNERY,INT001,PLYMOUTH - PL32 9YN,On hire,NSD7905,00:00,,00:00,,,00:00,0,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,549,3 TONNE SWIVEL DUMPER WACKER NEUSON 3001,DUMPER,,TRACKUNIT,,EA02978,,,,ACS CONSTRUCTION GROUP LTD,A010,NGET OLDBURY STATION,On hire,WSD41433,00:00,,00:00,,,00:00,0,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,551,3 TONNE DUMPER P/SWIVEL TEREX,DUMPERS,,TRACKUNIT,,4NG2378,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,552,3 TONNE DUMPER P/SWIVEL TEREX,DUMPERS,,TRACKUNIT,,3NG2273,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,645,6 TONNE DUMPER THWAITES POWERSWIVEL,DUMPERS,,TRACKUNIT,,B0649,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,646,6 TONNE DUMPER THWAITES POWERSWIVEL,DUMPERS,,TRACKUNIT,,B0773,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,648,6 TONNE DUMPER THWAITES POWERSWIVEL,DUMPERS,,TRACKUNIT,,B6426,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,650,6 TONNE DUMPER THWAITES POWERSWIVEL,DUMPERS,,TRACKUNIT,,B5959,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,964,1 TONNE HI-TIP DUMPER THWAITES,DUMPER,,TRACKUNIT,,SLCM201ZZ809B6510,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,966,1 TONNE HI-TIP DUMPER THWAITES,DUMPER,,TRACKUNIT,,SLCM201ZZ808B6533,,,,CONNEELY CONSTRUCTION LIMITED,C164,HIGHGATE COMMUNITY CENTRE,On hire,SDW83798,02:39,,02:39,,,00:00,15,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,967,1 TONNE HI-TIP DUMPER THWAITES,DUMPER,,TRACKUNIT,,WSD31142,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,969,1 TONNE HI-TIP DUMPER THWAITES,DUMPERS,,TRACKUNIT,,,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,973,1 TONNE HI-TIP DUMPER THWAITES,DUMPER,,TRACKUNIT,,SLCM201Z101B9005,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,SDW84675,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,DT12T01,912F HYDREMA DUMP TRUCK,DUMPER,,TRACKUNIT,,12103,,Diesel,Stage IV,KIER INTEGRATED SERVICES LTD,K060,COLNE BARROWFORD RESERVOIR,On hire,WPH43073,,,,,,,,,,,0,No,,,,,,,,
2023/08/14,2023/08/15,DT12T03,912F HYDREMA DUMP TRUCK,DUMPER,,TRACKUNIT,,12447,,Diesel,Stage IV,BUCKINGHAM GRP CONTRACTNG,B251,CALVERT - MK18,On hire,PH82414,12:25,,12:25,,,00:00,69,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T04,912F HYDREMA DUMP TRUCK,DUMPER,,TRACKUNIT,,12449,,Diesel,Stage IV,RIVERLINX CJV,R273,CANNING TOWN - E16,On hire,PH83334,13:54,,13:54,,,00:00,77,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T07,3012 BERGMAN SWIVEL DUMP TRUCK,DUMPERS,,TRACKUNIT,,17-4391,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,00:00,,00:00,,,00:00,0,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T13,912F HYDREMA DUMP TRUCK,DUMPER,,TRACKUNIT,,12530,,Diesel,Stage IV,SCS JV,S135,GATE 1 HARVIL ROAD -  UB9,On hire,PH81942,02:16,,02:16,,,00:00,13,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T14,912F HYDREMA DUMP TRUCK P/SWIVEL,DUMPERS,,TRACKUNIT,,12604,,Diesel,Stage IV,UNALLOCATED,UNALLOCATED,UNALLOCATED,,,,,,,,,,,,,0,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T15,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12591,,Diesel,Stage IV,COSTAIN LTD (SPA),C288,NEWBOROUGH - PE6,On hire,PH81936,06:07,,06:07,,,00:00,34,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T16,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12592,,Diesel,Stage IV,AMEYBRIGGS SERVICES LTD,A126,KINLOSS BARRACKS,On hire,ASD3670,00:00,,00:00,,,00:00,0,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T17,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12844,,Diesel,Stage IV,BALFOUR BEATTY PLANT & FLEET S,B064A,A45 SERVICE ROAD OVERBRIDGE,On hire,WSD30837,11:26,,11:26,,,00:00,63,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T18,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12845,,Diesel,Stage IV,CLANCY DOCWRA LTD,014,AYLESBURY - HP22 6PN,On hire,PH81631,08:20,,08:20,,,00:00,46,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T19,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12893,,Diesel,Stage IV,BAM NUTTALL LTD (BNE.0050),B275,ANGLERS ARMS PUB,On hire,WPH41248,04:03,,04:03,,,00:00,22,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T20,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12894,,Diesel,Stage IV,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:00,,00:00,,,00:00,0,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T21,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12895,,Diesel,Stage IV,BALFOUR BEATTY VINCI JV - HS2,B095,"WASHWOOD HEATH,",On hire,WPH42983,01:21,,01:21,,,00:00,8,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T22,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12898,,Diesel,Stage IV,BALFOUR BEATTY VINCI JV - HS2,B095,WATER ORTON SOUTH,On hire,WPH35330,09:16,,09:16,,,00:00,51,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T23,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12915,,Diesel,Stage IV,BAM NUTTALL LTD (BAA.2080),B235,APPERLEY BRIDGE,On hire,WPH42628,00:52,,00:52,,,00:00,5,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T24,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12916,,Diesel,Stage IV,BAM NUTTALL LTD (BBN.0560),B126,REMIX YARD - BS11 9DN,On hire,NPH4368,09:07,,09:07,,,00:00,51,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T25,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12928,,Diesel,Stage IV,FC CIVILS SOLUTIONS LIMITED,F096,AYLESBURY - HP18,On hire,PH80195,12:02,,12:02,,,00:00,67,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T26,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12929,,Diesel,Stage IV,FC CIVILS SOLUTIONS LIMITED,F096,AYLESBURY - HP18,On hire,PH80635,11:57,,11:57,,,00:00,66,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T27,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12945,,Diesel,Stage IV,BALFOUR BEATTY VINCI JV - HS2,B095,GILSON NORTH - B46 1LJ,On hire,WPH34594/A,03:27,,03:27,,,00:00,19,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T28,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12993,,Diesel,Stage IV,BALFOUR BEATTY VINCI JV - HS2,B095,GILSON ROAD ATS,On hire,WPH41274,00:00,,00:00,,,00:00,0,,,,100,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,DT12T29,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12994,,Diesel,Stage IV,ROBERTSON CONSTRUCTION GRP LTD,R290,MORAY WEST MAIN CIVIL WORKS,On hire,APH2451,10:22,,10:22,,,00:00,58,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T30,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,12995,,Diesel,Stage IV,EKFB JV,E116,WENDOVER- HP22 6PN,On hire,PH82840,05:27,,05:27,,,00:00,30,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T31,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,13050,,Diesel,Stage IV,COLAS SIAC LIMITED,C129,STONELEIGH ROAD,On hire,WPH25469,07:39,,07:39,,,00:00,43,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T32,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,13773,,Diesel,Stage IV,CLANCY DOCWRA LIMITED (SPA),017,NEW CUT THORNEY,On hire,PH83640,09:06,,09:06,,,00:00,51,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T33,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,13774,,Diesel,Stage IV,ECOSULIS LTD,E100,WATERCRES FARM - BS48 1NE,On hire,NPH4254,06:38,,06:38,,,00:00,37,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T34,912F HYDREMA DUMP TRUCK STRAIGHT,DUMP_TRUCK_DUMPER,,TRACKUNIT,,13775,,Diesel,Stage IV,EKFB JV,E116,GREEN LEAF NURSERY,On hire,PH83055,12:03,,12:03,,,00:00,67,,,,100,Yes,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,Trackunit - AEMP 2.0,,,,
2023/08/14,2023/08/15,DT12T35,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,13776,,Diesel,Stage IV,EKFB JV,E116,GREEN LEAF NURSERY,On hire,PH82233,05:16,,05:16,,,00:00,29,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T36,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,13771,,Diesel,Stage IV,BALFOUR BEATTY VINCI JV - HS2,B095,WATER ORTON CENTRAL,On hire,WPH35035/A,05:19,,05:19,,,00:00,30,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T37,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,14109,,Diesel,Stage IV,ROBERTSON CONSTRUCTION GRP LTD,R290,MORAY WEST MAIN CIVIL WORKS,On hire,APH2446,04:10,,04:10,,,00:00,23,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T38,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,14110,,Diesel,Stage IV,BUCKINGHAM GRP CONTRACTNG,B251,CALVERT - MK18,On hire,PH80702A,09:43,,09:43,,,00:00,54,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T39,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,14112,,Diesel,Stage IV,EKFB JV,E116,WENDOVER- HP22 6PN,On hire,PH73207,08:06,,08:06,,,00:00,45,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T40,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,14113,,Diesel,Stage IV,R.J.T.  EXCAVATIONS LTD (SPA),R296,THORNEY-PE6,On hire,PH83208,03:44,,03:44,,,00:00,21,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
2023/08/14,2023/08/15,DT12T41,912F HYDREMA DUMP TRUCK STRAIGHT,DUMPER,,TRACKUNIT,,14114,,Diesel,Stage IV,BUCKINGHAM GRP CONTRACTNG,B251,CALVERT - MK18,On hire,PH80703A,13:43,,13:43,,,00:00,76,,,,100,Yes,Trackunit - AEMP 2.0,,Trackunit - AEMP 2.0,,,,,
